set_num,name,year,theme_id,num_parts,img_url
2321066-1,City Undercover Limited Edition - Wii U,2013,501,0,https://cdn.rebrickable.com/media/sets/2321066-1.jpg
2321-1,Happy Birthday Building Set,1996,505,33,https://cdn.rebrickable.com/media/sets/2321-1.jpg
232-2,16 Road Signs,1958,371,16,https://cdn.rebrickable.com/media/sets/232-2.jpg
2324-1,Large Giraffe Bucket,1995,505,50,https://cdn.rebrickable.com/media/sets/2324-1.jpg
2326-1,Green Elephant Bucket XL,1995,505,66,https://cdn.rebrickable.com/media/sets/2326-1.jpg
2327-1,Supplementary Bricks,1994,505,20,https://cdn.rebrickable.com/media/sets/2327-1.jpg
2330-1,Basic Set,1981,505,10,https://cdn.rebrickable.com/media/sets/2330-1.jpg
233-1,Light Masts,1958,371,4,https://cdn.rebrickable.com/media/sets/233-1.jpg
2331-1,"Barney, The Skateboard Bear",1991,505,8,https://cdn.rebrickable.com/media/sets/2331-1.jpg
2332-1,XL Elephant Bucket,2000,505,90,https://cdn.rebrickable.com/media/sets/2332-1.jpg
2333-1,Basic Set - Animal,1987,505,12,https://cdn.rebrickable.com/media/sets/2333-1.jpg
2335-1,Basic Set (Animal),1984,505,9,https://cdn.rebrickable.com/media/sets/2335-1.jpg
2337-1,Rover's Building Set,1994,505,32,https://cdn.rebrickable.com/media/sets/2337-1.jpg
2338-1,Kitty Cat's Building Set,1995,505,36,https://cdn.rebrickable.com/media/sets/2338-1.jpg
2339-1,Basic Box,1996,505,49,https://cdn.rebrickable.com/media/sets/2339-1.jpg
234-1,Letter Bricks,1958,371,53,https://cdn.rebrickable.com/media/sets/234-1.jpg
2341-1,Peter's Holiday Building Set,1991,505,17,https://cdn.rebrickable.com/media/sets/2341-1.jpg
2344-1,Circus - Basic Set,1987,505,19,https://cdn.rebrickable.com/media/sets/2344-1.jpg
2345-1,Basic Set (House),1984,505,17,https://cdn.rebrickable.com/media/sets/2345-1.jpg
2346-1,Train Oval Suitcase,1996,634,53,https://cdn.rebrickable.com/media/sets/2346-1.jpg
2347-1,Barnaby Bear's Building Set,1994,505,41,https://cdn.rebrickable.com/media/sets/2347-1.jpg
2349-1,Basic Storage Unit (Green Suitcase),1996,505,42,https://cdn.rebrickable.com/media/sets/2349-1.jpg
2350-1,Basic Building Set,1981,505,24,https://cdn.rebrickable.com/media/sets/2350-1.jpg
235-1,Garage Plate and Door (White Base and Door Frame),1958,371,3,https://cdn.rebrickable.com/media/sets/235-1.jpg
235-2,Garage Plate and Door (Gray Base and Door Frame),1968,371,5,https://cdn.rebrickable.com/media/sets/235-2.jpg
2355-1,Basic Set (Vehicles),1984,505,27,https://cdn.rebrickable.com/media/sets/2355-1.jpg
2356-1,Jumbo Tub (Zoo Tub),1996,505,109,https://cdn.rebrickable.com/media/sets/2356-1.jpg
236-1,Garage with Automatic Door (White base and door frame),1956,372,69,https://cdn.rebrickable.com/media/sets/236-1.jpg
2361-1,Matt and Mutt Building Set,1991,505,23,https://cdn.rebrickable.com/media/sets/2361-1.jpg
236-2,Garage and Van,1957,372,69,https://cdn.rebrickable.com/media/sets/236-2.jpg
2362-1,Large Circus Bucket,1995,505,57,https://cdn.rebrickable.com/media/sets/2362-1.jpg
236-3,Garage with Automatic Door (Gray base and door frame),1968,372,59,https://cdn.rebrickable.com/media/sets/236-3.jpg
2364-1,Circus Bucket Green,1995,505,42,https://cdn.rebrickable.com/media/sets/2364-1.jpg
2365-1,Basic Set (Safari),1983,505,34,https://cdn.rebrickable.com/media/sets/2365-1.jpg
2366-1,House and Car,1987,505,26,https://cdn.rebrickable.com/media/sets/2366-1.jpg
2368-1,XL Basic Bucket,1995,505,72,https://cdn.rebrickable.com/media/sets/2368-1.jpg
237-1,Number Bricks,1960,371,50,https://cdn.rebrickable.com/media/sets/237-1.jpg
2371-1,Flying School,1991,505,39,https://cdn.rebrickable.com/media/sets/2371-1.jpg
2372-1,Zoo Bucket,1993,505,38,https://cdn.rebrickable.com/media/sets/2372-1.jpg
2376-1,Play Bucket,1991,505,36,https://cdn.rebrickable.com/media/sets/2376-1.jpg
2377-1,Basic Set (Safari),1987,505,45,https://cdn.rebrickable.com/media/sets/2377-1.jpg
2380-1,Panda's Building Bonanza,1994,505,80,https://cdn.rebrickable.com/media/sets/2380-1.jpg
238-1,Lego System Idea Book no. 1,1960,497,0,https://cdn.rebrickable.com/media/sets/238-1.jpg
2381-1,Bucket of Bricks,1991,505,65,https://cdn.rebrickable.com/media/sets/2381-1.jpg
238-2,Lego System Idea Book (by Samsonite),1961,497,0,https://cdn.rebrickable.com/media/sets/238-2.jpg
2382-1,Train Bucket,1993,505,44,https://cdn.rebrickable.com/media/sets/2382-1.jpg
238-3,Lego System Idea Book no. 1,1962,497,0,https://cdn.rebrickable.com/media/sets/238-3.jpg
238-4,Lego System Ideas Book no. 2,1962,497,0,https://cdn.rebrickable.com/media/sets/238-4.jpg
238-5,Lego System Ideas Book no. 2,1963,497,0,https://cdn.rebrickable.com/media/sets/238-5.jpg
238-6,Lego System Idea Book,1963,497,0,https://cdn.rebrickable.com/media/sets/238-6.jpg
2386-1,Circus Bucket,1991,505,54,https://cdn.rebrickable.com/media/sets/2386-1.jpg
238-7,So Bauen Wir Mit LEGO,1963,497,0,https://cdn.rebrickable.com/media/sets/238-7.jpg
2387-1,Playtime Bucket,1992,505,56,https://cdn.rebrickable.com/media/sets/2387-1.jpg
238-8,System: Ideas Book No. 3,1964,497,0,https://cdn.rebrickable.com/media/sets/238-8.jpg
2388-1,Basic Set (Harbour),1987,505,48,https://cdn.rebrickable.com/media/sets/2388-1.jpg
238-9,System: Idea Book,1964,497,0,https://cdn.rebrickable.com/media/sets/238-9.jpg
2390-1,Maxi Building Bucket,1994,505,29,https://cdn.rebrickable.com/media/sets/2390-1.jpg
239-1,Wir bauen mit Lego Idea Book,1966,497,0,https://cdn.rebrickable.com/media/sets/239-1.jpg
2391-1,Farm in a Bucket,1991,505,63,https://cdn.rebrickable.com/media/sets/2391-1.jpg
239-2,Das große Lego-Buch Idea Book,1968,497,0,https://cdn.rebrickable.com/media/sets/239-2.jpg
2392-1,Farmyard,1991,632,63,https://cdn.rebrickable.com/media/sets/2392-1.jpg
2393-1,Medium Bucket,1994,505,41,https://cdn.rebrickable.com/media/sets/2393-1.jpg
2394-1,Farm Bucket,1994,505,52,https://cdn.rebrickable.com/media/sets/2394-1.jpg
2396-1,Extra Large Bucket,1994,505,56,https://cdn.rebrickable.com/media/sets/2396-1.jpg
2399-1,Basic Set (Town),1987,505,68,https://cdn.rebrickable.com/media/sets/2399-1.jpg
2400-1,Cute Vehicles,2000,505,32,https://cdn.rebrickable.com/media/sets/2400-1.jpg
240-1,"Wooden Storage Box Large, Empty",1967,365,0,https://cdn.rebrickable.com/media/sets/240-1.jpg
2401-1,Racer,1984,505,4,https://cdn.rebrickable.com/media/sets/2401-1.jpg
240-2,Idea Book,1967,497,1,https://cdn.rebrickable.com/media/sets/240-2.jpg
2402-1,Police Car,1984,632,5,https://cdn.rebrickable.com/media/sets/2402-1.jpg
2403-1,Fire Chief Building Set,1985,632,5,https://cdn.rebrickable.com/media/sets/2403-1.jpg
2404-1,Windmill Building Set,1987,505,11,https://cdn.rebrickable.com/media/sets/2404-1.jpg
24-1,Minitalia Train,1971,433,77,https://cdn.rebrickable.com/media/sets/24-1.jpg
241-1,4.5v Idea Book,1969,497,0,https://cdn.rebrickable.com/media/sets/241-1.jpg
2411-1,Camping Building Set,1984,505,11,https://cdn.rebrickable.com/media/sets/2411-1.jpg
2412-1,Boat Yard Building Set,1985,505,17,https://cdn.rebrickable.com/media/sets/2412-1.jpg
241501-1,Enki the Panther,2015,600,14,https://cdn.rebrickable.com/media/sets/241501-1.jpg
241502-1,Flamy the Fox,2015,600,12,https://cdn.rebrickable.com/media/sets/241502-1.jpg
241601-1,Miku the Dragon,2016,600,12,https://cdn.rebrickable.com/media/sets/241601-1.jpg
241602-1,Jynx The Witch's Cat,2016,600,26,https://cdn.rebrickable.com/media/sets/241602-1.jpg
241701-1,Mr. Spry and His Lemonade Stand,2017,600,20,https://cdn.rebrickable.com/media/sets/241701-1.jpg
241702-1,Hidee the Chameleon,2017,600,19,https://cdn.rebrickable.com/media/sets/241702-1.jpg
242001-1,Spider-Man,2020,702,20,https://cdn.rebrickable.com/media/sets/242001-1.jpg
242002-1,Iron Man,2020,702,8,https://cdn.rebrickable.com/media/sets/242002-1.jpg
242003-1,Captain Marvel,2020,702,10,https://cdn.rebrickable.com/media/sets/242003-1.jpg
242-1,International Flags,1958,371,5,https://cdn.rebrickable.com/media/sets/242-1.jpg
242104-1,Venom,2021,706,14,https://cdn.rebrickable.com/media/sets/242104-1.jpg
242105-1,Thor,2021,702,9,https://cdn.rebrickable.com/media/sets/242105-1.jpg
242106-1,Captain America,2021,696,10,https://cdn.rebrickable.com/media/sets/242106-1.jpg
242107-1,War Machine,2021,702,18,https://cdn.rebrickable.com/media/sets/242107-1.jpg
242108-1,Iron Spider,2021,706,14,https://cdn.rebrickable.com/media/sets/242108-1.jpg
242109-1,Black Widow,2021,702,17,https://cdn.rebrickable.com/media/sets/242109-1.jpg
242.1-1,6 International Flags -1-,1963,371,6,https://cdn.rebrickable.com/media/sets/242.1-1.jpg
242-2,5 Danish Flags,1958,371,5,https://cdn.rebrickable.com/media/sets/242-2.jpg
242.2-1,6 International Flags -2-,1963,371,6,https://cdn.rebrickable.com/media/sets/242.2-1.jpg
242210-1,Iron Man,2022,702,22,https://cdn.rebrickable.com/media/sets/242210-1.jpg
242211-1,Loki,2022,702,7,https://cdn.rebrickable.com/media/sets/242211-1.jpg
242212-1,Captain America,2022,702,13,https://cdn.rebrickable.com/media/sets/242212-1.jpg
242213-1,War Machine,2022,702,15,https://cdn.rebrickable.com/media/sets/242213-1.jpg
242214-1,Spider-Man,2022,706,1,https://cdn.rebrickable.com/media/sets/242214-1.jpg
242.3-1,6 International Flags -3-,1963,371,6,https://cdn.rebrickable.com/media/sets/242.3-1.jpg
2424-1,Basic Building Bucket,1989,505,84,https://cdn.rebrickable.com/media/sets/2424-1.jpg
2426-1,Farm Bucket,1989,505,62,https://cdn.rebrickable.com/media/sets/2426-1.jpg
242A-1,"International Flags - Italy, Switzerland, Belgium, Germany, Netherlands",1961,371,5,https://cdn.rebrickable.com/media/sets/242a-1.jpg
242B-1,"International Flags - Britain, France, Austria, Portugal, LEGO",1961,371,5,https://cdn.rebrickable.com/media/sets/242b-1.jpg
242I-1,International Flags,1958,371,5,https://cdn.rebrickable.com/media/sets/242i-1.jpg
2430-1,Clown Parade,1989,632,18,https://cdn.rebrickable.com/media/sets/2430-1.jpg
2431-1,Big Chief's Canoe,1998,665,3,https://cdn.rebrickable.com/media/sets/2431-1.jpg
2432-1,Big Chief's Camp,1998,665,18,https://cdn.rebrickable.com/media/sets/2432-1.jpg
2433-1,Stagecoach,1998,665,10,https://cdn.rebrickable.com/media/sets/2433-1.jpg
2434-1,Sheriff Jake,1998,665,33,https://cdn.rebrickable.com/media/sets/2434-1.jpg
2435-1,Western Town,1998,665,37,https://cdn.rebrickable.com/media/sets/2435-1.jpg
2436-1,Big Chief's Big Camp,1998,665,45,https://cdn.rebrickable.com/media/sets/2436-1.jpg
2437-1,Sheriff Jake,1998,665,69,https://cdn.rebrickable.com/media/sets/2437-1.jpg
2438-1,Big Western Set,1998,665,68,https://cdn.rebrickable.com/media/sets/2438-1.jpg
2442-1,School Room,1990,505,9,https://cdn.rebrickable.com/media/sets/2442-1.jpg
2443-1,Lil' Skipper,1991,632,6,https://cdn.rebrickable.com/media/sets/2443-1.jpg
2444-1,Lil' Circus,1994,632,8,https://cdn.rebrickable.com/media/sets/2444-1.jpg
2445-1,Farm Yard,1994,632,19,https://cdn.rebrickable.com/media/sets/2445-1.jpg
2446-1,Windmill,1990,505,12,https://cdn.rebrickable.com/media/sets/2446-1.jpg
2447-1,Speedway,1991,505,9,https://cdn.rebrickable.com/media/sets/2447-1.jpg
2450-1,Airport,1990,505,14,https://cdn.rebrickable.com/media/sets/2450-1.jpg
245-1,Lighting Device Pack,1958,371,3,https://cdn.rebrickable.com/media/sets/245-1.jpg
2451-1,Police Squad,1991,505,14,https://cdn.rebrickable.com/media/sets/2451-1.jpg
245-2,Two Santas and Tree,1978,227,39,https://cdn.rebrickable.com/media/sets/245-2.jpg
2452-1,Choo Choo Train,1993,634,13,https://cdn.rebrickable.com/media/sets/2452-1.jpg
2453-1,Large Bulk Bucket,1998,470,950,https://cdn.rebrickable.com/media/sets/2453-1.jpg
2454-1,Harbor Town,1990,505,18,https://cdn.rebrickable.com/media/sets/2454-1.jpg
2455-1,Corral,1991,632,24,https://cdn.rebrickable.com/media/sets/2455-1.jpg
2458-1,Barnyard,1990,632,22,https://cdn.rebrickable.com/media/sets/2458-1.jpg
2459-1,Express Train,1991,634,26,https://cdn.rebrickable.com/media/sets/2459-1.jpg
246-2,Santa with Sleigh and Reindeer,1977,227,68,https://cdn.rebrickable.com/media/sets/246-2.jpg
2466-1,Medium Yellow Bucket,1999,505,50,https://cdn.rebrickable.com/media/sets/2466-1.jpg
2467-1,Large Bucket,1999,505,86,https://cdn.rebrickable.com/media/sets/2467-1.jpg
2477-1,Basic Set,2000,505,30,https://cdn.rebrickable.com/media/sets/2477-1.jpg
248-2,Factory With Conveyor Belt,1971,416,208,https://cdn.rebrickable.com/media/sets/248-2.jpg
2488-1,Happy Hippo Build n' Store,1999,505,80,https://cdn.rebrickable.com/media/sets/2488-1.jpg
2490-1,Insectoids Combination Set,1998,134,1,https://cdn.rebrickable.com/media/sets/2490-1.jpg
2493-1,Medium Bucket,1998,505,50,https://cdn.rebrickable.com/media/sets/2493-1.jpg
2494-1,400-Piece Purple Bucket,1998,467,400,https://cdn.rebrickable.com/media/sets/2494-1.jpg
250-1,Idea Book 250,1987,497,2,https://cdn.rebrickable.com/media/sets/250-1.jpg
250-2,1:87 Esso Bedford Tanker,1956,368,1,https://cdn.rebrickable.com/media/sets/250-2.jpg
250-3,Aeroplane and Pilot,1974,364,89,https://cdn.rebrickable.com/media/sets/250-3.jpg
2503-1,Musical Apple,2000,440,2,https://cdn.rebrickable.com/media/sets/2503-1.jpg
2504-1,Spinjitzu Dojo,2011,435,373,https://cdn.rebrickable.com/media/sets/2504-1.jpg
2505-1,Garmadon's Dark Fortress,2011,435,518,https://cdn.rebrickable.com/media/sets/2505-1.jpg
2506-1,Skull Truck,2011,435,515,https://cdn.rebrickable.com/media/sets/2506-1.jpg
2507-1,Fire Temple,2011,435,1174,https://cdn.rebrickable.com/media/sets/2507-1.jpg
2508-1,Blacksmith Shop,2011,435,189,https://cdn.rebrickable.com/media/sets/2508-1.jpg
2509-1,Earth Dragon Defense,2011,435,227,https://cdn.rebrickable.com/media/sets/2509-1.jpg
251-1,Windmill with Miller and his Wife,1974,364,90,https://cdn.rebrickable.com/media/sets/251-1.jpg
251-2,1:87 Esso Bedford Truck,1956,368,1,https://cdn.rebrickable.com/media/sets/251-2.jpg
2516-1,Ninja Training Outpost,2011,435,46,https://cdn.rebrickable.com/media/sets/2516-1.jpg
2518-1,Nuckal's ATV,2011,435,174,https://cdn.rebrickable.com/media/sets/2518-1.jpg
2519-1,Skeleton Bowling,2011,435,371,https://cdn.rebrickable.com/media/sets/2519-1.jpg
2520-1,Battle Arena,2011,435,463,https://cdn.rebrickable.com/media/sets/2520-1.jpg
252-1,Locomotive with Driver & Passenger,1974,364,115,https://cdn.rebrickable.com/media/sets/252-1.jpg
2521-1,Lightning Dragon Battle,2011,435,645,https://cdn.rebrickable.com/media/sets/2521-1.jpg
252-2,1:87 Esso Bedford Trailer,1956,368,1,https://cdn.rebrickable.com/media/sets/252-2.jpg
253-1,1:87 Bedford Flatbed Truck,1958,368,1,https://cdn.rebrickable.com/media/sets/253-1.jpg
2531-1,Rescue Helicopter and Jeep,1998,50,99,https://cdn.rebrickable.com/media/sets/2531-1.jpg
253-2,Helicopter and Pilot,1975,364,49,https://cdn.rebrickable.com/media/sets/253-2.jpg
2532-1,Aircraft and Ground Crew,1998,50,143,https://cdn.rebrickable.com/media/sets/2532-1.jpg
253257-1,Bionicle Towel Toa Hordika,2006,501,0,https://cdn.rebrickable.com/media/sets/253257-1.jpg
2535-1,Formula 1 Racing Car,1998,50,31,https://cdn.rebrickable.com/media/sets/2535-1.jpg
2536-1,Divers Jet Ski,1998,86,25,https://cdn.rebrickable.com/media/sets/2536-1.jpg
2537-1,Extreme Team Raft,1998,87,20,https://cdn.rebrickable.com/media/sets/2537-1.jpg
2538-1,Fright Knights Fire Cart,1998,195,21,https://cdn.rebrickable.com/media/sets/2538-1.jpg
2539-1,Fright Knights Flying Machine,1998,195,21,https://cdn.rebrickable.com/media/sets/2539-1.jpg
2540-1,Fright Knights Catapult Cart,1998,195,26,https://cdn.rebrickable.com/media/sets/2540-1.jpg
254-1,Family,1975,364,94,https://cdn.rebrickable.com/media/sets/254-1.jpg
2541-1,Adventurers Car,1998,297,24,https://cdn.rebrickable.com/media/sets/2541-1.jpg
254-2,1:87 Bedford Flatbed Trailer,1958,368,1,https://cdn.rebrickable.com/media/sets/254-2.jpg
2542-1,Adventurers Aeroplane,1998,297,22,https://cdn.rebrickable.com/media/sets/2542-1.jpg
2543-1,Spacecraft,1998,144,18,https://cdn.rebrickable.com/media/sets/2543-1.jpg
2544-1,Motorcycle,1998,1,27,https://cdn.rebrickable.com/media/sets/2544-1.jpg
2550-1,Tom's Adventure,1990,505,5,https://cdn.rebrickable.com/media/sets/2550-1.jpg
255-1,1:87 Bedford Fire Engine,1958,368,1,https://cdn.rebrickable.com/media/sets/255-1.jpg
2551-1,Grandma's Kitchen,1992,652,41,https://cdn.rebrickable.com/media/sets/2551-1.jpg
255-2,Farming Scene,1975,364,120,https://cdn.rebrickable.com/media/sets/255-2.jpg
2552-1,Family Home Bucket,1992,652,49,https://cdn.rebrickable.com/media/sets/2552-1.jpg
2553-1,Patty’s Pony Stable,1993,652,28,https://cdn.rebrickable.com/media/sets/2553-1.jpg
2554-1,Formula 1 Pit Stop,1998,50,173,https://cdn.rebrickable.com/media/sets/2554-1.jpg
2555-1,Swing Set,1998,318,53,https://cdn.rebrickable.com/media/sets/2555-1.jpg
2556-1,Ferrari Formula 1 Racing Car,1997,278,580,https://cdn.rebrickable.com/media/sets/2556-1.jpg
256-1,Police Officers and Motorcycle,1976,364,85,https://cdn.rebrickable.com/media/sets/256-1.jpg
256-2,1:87 Bedford Tow Truck,1958,368,1,https://cdn.rebrickable.com/media/sets/256-2.jpg
257-1,1:87 Bedford Delivery Truck,1958,368,1,https://cdn.rebrickable.com/media/sets/257-1.jpg
2580-1,Friendly Animal Bus,2001,505,110,https://cdn.rebrickable.com/media/sets/2580-1.jpg
258-1,Zoo with Baseboard,1976,364,473,https://cdn.rebrickable.com/media/sets/258-1.jpg
2581-1,School Bus,1997,505,72,https://cdn.rebrickable.com/media/sets/2581-1.jpg
258175-1,Play and Build Remote for Nintendo Wii - Red,2010,501,0,https://cdn.rebrickable.com/media/sets/258175-1.jpg
258175-2,Play and Build Remote for Nintendo Wii - Pirates of the Caribbean,2011,501,25,https://cdn.rebrickable.com/media/sets/258175-2.jpg
258175-3,Play and Build Remote for Nintendo Wii - Orange,2010,501,23,https://cdn.rebrickable.com/media/sets/258175-3.jpg
258175-4,Play and Build Remote for Nintendo Wii - Blue,2010,501,25,https://cdn.rebrickable.com/media/sets/258175-4.jpg
258-2,1:87 VW Van,1958,368,0,https://cdn.rebrickable.com/media/sets/258-2.jpg
2584-1,Biker Bob,1998,50,22,https://cdn.rebrickable.com/media/sets/2584-1.jpg
2585-1,Handcar,1998,236,27,https://cdn.rebrickable.com/media/sets/2585-1.jpg
2586-1,Chess King,1998,186,26,https://cdn.rebrickable.com/media/sets/2586-1.jpg
2588-1,Safari Hippo,1999,505,80,https://cdn.rebrickable.com/media/sets/2588-1.jpg
259-1,1:87 VW Pickup,1958,368,0,https://cdn.rebrickable.com/media/sets/259-1.jpg
2592-1,Baby Mickey & Baby Minnie,2000,440,20,https://cdn.rebrickable.com/media/sets/2592-1.jpg
2593-1,Baby Mickey,2000,440,9,https://cdn.rebrickable.com/media/sets/2593-1.jpg
2594-1,Baby Mickey and Baby Minnie Playground,2000,440,11,https://cdn.rebrickable.com/media/sets/2594-1.jpg
2598-1,Large Red Building Plate,2006,505,1,https://cdn.rebrickable.com/media/sets/2598-1.jpg
2599-1,Racing Team,1998,632,13,https://cdn.rebrickable.com/media/sets/2599-1.jpg
2600-1,Brontosaurus Family,1998,658,32,https://cdn.rebrickable.com/media/sets/2600-1.jpg
260-1,Idea Book 260,1990,497,2,https://cdn.rebrickable.com/media/sets/260-1.jpg
2601-1,T-Rex Dinosaurs (Mother & Baby),1997,658,7,https://cdn.rebrickable.com/media/sets/2601-1.jpg
260-2,1:87 VW Beetle,1958,368,1,https://cdn.rebrickable.com/media/sets/260-2.jpg
2602-1,Dinosaurs Family Home,1997,658,30,https://cdn.rebrickable.com/media/sets/2602-1.jpg
260-3,Complete Living Room Set,1971,405,178,https://cdn.rebrickable.com/media/sets/260-3.jpg
2603-1,Dinosaurs Tub,1997,658,70,https://cdn.rebrickable.com/media/sets/2603-1.jpg
2604-1,Dino World,1997,658,62,https://cdn.rebrickable.com/media/sets/2604-1.jpg
2605-1,Dinosaur Park,1997,658,46,https://cdn.rebrickable.com/media/sets/2605-1.jpg
2606-1,Dump Truck,1997,632,8,https://cdn.rebrickable.com/media/sets/2606-1.jpg
2607-1,Speed Car (Catapult Racer),1997,632,4,https://cdn.rebrickable.com/media/sets/2607-1.jpg
2608-1,Family,1994,504,11,https://cdn.rebrickable.com/media/sets/2608-1.jpg
2609-1,Racer,1990,632,2,https://cdn.rebrickable.com/media/sets/2609-1.jpg
2610-1,Yellow Car,1985,632,3,https://cdn.rebrickable.com/media/sets/2610-1.jpg
261-1,Bathroom,1979,405,180,https://cdn.rebrickable.com/media/sets/261-1.jpg
2611-1,Fire Engine,1985,632,3,https://cdn.rebrickable.com/media/sets/2611-1.jpg
261-2,1:87 VW Beetle with Showroom,1958,368,3,https://cdn.rebrickable.com/media/sets/261-2.jpg
2612-1,Motorbike & Rider (PreSchool Scooter),1988,632,2,https://cdn.rebrickable.com/media/sets/2612-1.jpg
261-2-DUMMY-1,Dummy Set for 261-2,1958,301,8,https://cdn.rebrickable.com/media/sets/261-2-dummy-1.jpg
261-3,1:87 VW Beetle with Garage,1963,368,3,https://cdn.rebrickable.com/media/sets/261-3.jpg
2613-1,Refuse Truck (Garbage Truck),1990,632,4,https://cdn.rebrickable.com/media/sets/2613-1.jpg
261-4,Complete Kitchen Set,1971,405,158,https://cdn.rebrickable.com/media/sets/261-4.jpg
2614-1,Mother and Baby,1988,652,3,https://cdn.rebrickable.com/media/sets/2614-1.jpg
2615-1,Nursery,1990,652,8,https://cdn.rebrickable.com/media/sets/2615-1.jpg
2616-1,Mini Safari,1994,632,5,https://cdn.rebrickable.com/media/sets/2616-1.jpg
2617-1,Tow Truck,1989,504,4,https://cdn.rebrickable.com/media/sets/2617-1.jpg
2618-1,Deep Sea Diver,1984,632,2,https://cdn.rebrickable.com/media/sets/2618-1.jpg
2619-1,Rescue Helicopter,1984,632,3,https://cdn.rebrickable.com/media/sets/2619-1.jpg
2620-1,Sports Car,1980,632,3,https://cdn.rebrickable.com/media/sets/2620-1.jpg
